Function Name,Metric Name,Device,Suspicion Score,β_normal_pid_2300005(%),β_abnormal_pid_2329762(%),Δβ(%),Z-Score(β),p-value(β),U-test p(β),μ_normal_pid_2300005,μ_abnormal_pid_2329762,Δμ,Z-Score(μ),Z-Score(log_μ),p-value(μ),U-test p(μ)
"void flashinfer::sampling::TopPSamplingFromProbKernel<1024u, (cub::CUB_200301_750_800_890_900_NS::BlockScanAlgorithm)2, (cub::CUB_200301_750_800_890_900_NS::BlockReduceAlgorithm)2, 4u, true, float, int>(float*, float*, int*, bool*, int*, float*, float, unsigned int, unsigned int)",gpu_frequency,GPU 7,0.037804,0.011987,0.002750,-0.009237,-3.738896,0.000009,0.004040,118687.500000,115500.000000,-3187.500000,-0.353553,-0.353553,0.350617,0.595883
"void flashinfer::sampling::TopPSamplingFromProbKernel<1024u, (cub::CUB_200301_750_800_890_900_NS::BlockScanAlgorithm)2, (cub::CUB_200301_750_800_890_900_NS::BlockReduceAlgorithm)2, 4u, true, float, int>(float*, float*, int*, bool*, int*, float*, float, unsigned int, unsigned int)",gpu_sm_frequency,GPU 7,0.037804,0.011987,0.002750,-0.009237,-3.738896,0.000009,0.004040,118687.500000,115500.000000,-3187.500000,-0.353553,-0.353553,0.350617,0.595883
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",process_gpu_usage,GPU 7,0.037678,0.000988,0.000300,-0.000688,-19.445436,0.000000,0.002686,10.875000,3.000000,-7.875000,-22.273864,-35.358383,0.000000,0.002686
Memcpy HtoD (Pinned -> Device),gpu_pcie_transmit,GPU 7,0.036836,0.002643,0.000800,-0.001843,-18.883666,0.000000,0.008219,706396200.000000,360692500.000000,-345703700.000000,-0.616261,-1.104832,0.212056,0.153542
"void at::native::(anonymous namespace)::indexSelectSmallIndex<c10::Half, long, unsigned int, 2, 2, -2>(at::cuda::detail::TensorInfo<c10::Half, unsigned int>, at::cuda::detail::TensorInfo<c10::Half const, unsigned int>, at::cuda::detail::TensorInfo<long const, unsigned int>, int, int, unsigned int, long)",gpu_usage,GPU 7,0.035722,0.001314,0.000400,-0.000914,-24.189726,0.000000,0.004229,10.571429,3.000000,-7.571429,-9.623118,-14.881580,0.000000,0.006046
"void flashinfer::sampling::TopPSamplingFromProbKernel<1024u, (cub::CUB_200301_750_800_890_900_NS::BlockScanAlgorithm)2, (cub::CUB_200301_750_800_890_900_NS::BlockReduceAlgorithm)2, 4u, true, float, int>(float*, float*, int*, bool*, int*, float*, float, unsigned int, unsigned int)",gpu_link_transmit,GPU 7,0.034584,0.011800,0.002750,-0.009050,-3.821400,0.000007,0.004040,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000
"void flashinfer::sampling::TopPSamplingFromProbKernel<1024u, (cub::CUB_200301_750_800_890_900_NS::BlockScanAlgorithm)2, (cub::CUB_200301_750_800_890_900_NS::BlockReduceAlgorithm)2, 4u, true, float, int>(float*, float*, int*, bool*, int*, float*, float, unsigned int, unsigned int)",gpu_link_receive,GPU 7,0.034584,0.011800,0.002750,-0.009050,-3.821400,0.000007,0.004040,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000
"void flashinfer::sampling::TopPSamplingFromProbKernel<1024u, (cub::CUB_200301_750_800_890_900_NS::BlockScanAlgorithm)2, (cub::CUB_200301_750_800_890_900_NS::BlockReduceAlgorithm)2, 4u, true, float, int>(float*, float*, int*, bool*, int*, float*, float, unsigned int, unsigned int)",gpu_mem_used,GPU 7,0.034538,0.011987,0.002750,-0.009237,-3.738896,0.000009,0.004040,90.518500,90.518500,0.000000,0.000000,0.000000,,1.000000
"void flashinfer::sampling::TopPSamplingFromProbKernel<1024u, (cub::CUB_200301_750_800_890_900_NS::BlockScanAlgorithm)2, (cub::CUB_200301_750_800_890_900_NS::BlockReduceAlgorithm)2, 4u, true, float, int>(float*, float*, int*, bool*, int*, float*, float, unsigned int, unsigned int)",gpu_mem_frequency,GPU 7,0.034538,0.011987,0.002750,-0.009237,-3.738896,0.000009,0.004040,159300.000000,159300.000000,0.000000,0.000000,0.000000,,1.000000
"void vllm::rms_norm_kernel<c10::Half>(c10::Half*, c10::Half const*, c10::Half const*, float, int, int)",gpu_sm_frequency,GPU 7,0.031987,0.001986,0.000500,-0.001486,-21.530045,0.000000,0.007307,115500.000000,115500.000000,0.000000,0.000000,0.000000,,1.000000
"void vllm::rms_norm_kernel<c10::Half>(c10::Half*, c10::Half const*, c10::Half const*, float, int, int)",gpu_frequency,GPU 7,0.031987,0.001986,0.000500,-0.001486,-21.530045,0.000000,0.007307,115500.000000,115500.000000,0.000000,0.000000,0.000000,,1.000000
"void vllm::rms_norm_kernel<c10::Half>(c10::Half*, c10::Half const*, c10::Half const*, float, int, int)",gpu_mem_used,GPU 7,0.031987,0.001986,0.000500,-0.001486,-21.530045,0.000000,0.007307,90.518500,90.518500,0.000000,0.000000,0.000000,,1.000000
"void vllm::rms_norm_kernel<c10::Half>(c10::Half*, c10::Half const*, c10::Half const*, float, int, int)",gpu_mem_frequency,GPU 7,0.031987,0.001986,0.000500,-0.001486,-21.530045,0.000000,0.007307,159300.000000,159300.000000,0.000000,0.000000,0.000000,,1.000000
"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1})",gpu_usage,GPU 7,0.031482,0.001337,0.000400,-0.000937,-18.114221,0.000000,0.005039,10.500000,3.000000,-7.500000,-9.921567,-15.467021,0.000000,0.005304
"void vllm::rms_norm_kernel<c10::Half>(c10::Half*, c10::Half const*, c10::Half const*, float, int, int)",gpu_sm_util,GPU 7,0.029858,0.001971,0.000500,-0.001471,-19.465170,0.000000,0.007756,0.345571,0.067250,-0.278321,-0.809776,-0.826772,0.084590,0.068062
"void vllm::rms_norm_kernel<c10::Half>(c10::Half*, c10::Half const*, c10::Half const*, float, int, int)",gpu_sm_occupancy,GPU 7,0.029834,0.001971,0.000500,-0.001471,-19.465170,0.000000,0.007756,0.034857,0.006750,-0.028107,-0.808979,-0.810509,0.084397,0.062906
"void vllm::rms_norm_kernel<c10::Half>(c10::Half*, c10::Half const*, c10::Half const*, float, int, int)",gpu_link_receive,GPU 7,0.028642,0.001971,0.000500,-0.001471,-19.465170,0.000000,0.007756,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000
"void vllm::rms_norm_kernel<c10::Half>(c10::Half*, c10::Half const*, c10::Half const*, float, int, int)",gpu_link_transmit,GPU 7,0.028642,0.001971,0.000500,-0.001471,-19.465170,0.000000,0.007756,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000
"void at::native::(anonymous namespace)::distribution_elementwise_grid_stride_kernel<float, 4, at::native::templates::cuda::uniform_and_transform<float, float, at::CUDAGeneratorImpl*, at::native::templates::cuda::uniform_kernel<at::CUDAGeneratorImpl*>(at::TensorIteratorBase&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::CUDAGeneratorImpl*, at::native::templates::cuda::uniform_kernel<at::CUDAGeneratorImpl*>(at::TensorIteratorBase&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1})::{lambda(curandStatePhilox4_32_10*)#2}, at::native::(anonymous namespace)::distribution_nullary_kernel<float, float, float4, at::CUDAGeneratorImpl*, at::native::templates::cuda::uniform_and_transform<float, float, at::CUDAGeneratorImpl*, at::native::templates::cuda::uniform_kernel<at::CUDAGeneratorImpl*>(at::TensorIteratorBase&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::CUDAGeneratorImpl*, at::native::templates::cuda::uniform_kernel<at::CUDAGeneratorImpl*>(at::TensorIteratorBase&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1})::{lambda(curandStatePhilox4_32_10*)#2}, at::native::templates::cuda::uniform_kernel<at::CUDAGeneratorImpl*>(at::TensorIteratorBase&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::CUDAGeneratorImpl*, at::native::templates::cuda::uniform_and_transform<float, float, at::CUDAGeneratorImpl*, at::native::templates::cuda::uniform_kernel<at::CUDAGeneratorImpl*>(at::TensorIteratorBase&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::CUDAGeneratorImpl*, at::native::templates::cuda::uniform_kernel<at::CUDAGeneratorImpl*>(at::TensorIteratorBase&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1})::{lambda(curandStatePhilox4_32_10*)#2} const&, at::native::templates::cuda::uniform_kernel<at::CUDAGeneratorImpl*>(at::TensorIteratorBase&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1})::{lambda(int, float)#1}>(long, at::PhiloxCudaState, at::native::templates::cuda::uniform_and_transform<float, float, at::CUDAGeneratorImpl*, at::native::templates::cuda::uniform_kernel<at::CUDAGeneratorImpl*>(at::TensorIteratorBase&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::CUDAGeneratorImpl*, at::native::templates::cuda::uniform_kernel<at::CUDAGeneratorImpl*>(at::TensorIteratorBase&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1})::{lambda(curandStatePhilox4_32_10*)#2}, at::native::(anonymous namespace)::distribution_nullary_kernel<float, float, float4, at::CUDAGeneratorImpl*, at::native::templates::cuda::uniform_and_transform<float, float, at::CUDAGeneratorImpl*, at::native::templates::cuda::uniform_kernel<at::CUDAGeneratorImpl*>(at::TensorIteratorBase&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::CUDAGeneratorImpl*, at::native::templates::cuda::uniform_kernel<at::CUDAGeneratorImpl*>(at::TensorIteratorBase&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1})::{lambda(curandStatePhilox4_32_10*)#2}, at::native::templates::cuda::uniform_kernel<at::CUDAGeneratorImpl*>(at::TensorIteratorBase&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::CUDAGeneratorImpl*, at::native::templates::cuda::uniform_and_transform<float, float, at::CUDAGeneratorImpl*, at::native::templates::cuda::uniform_kernel<at::CUDAGeneratorImpl*>(at::TensorIteratorBase&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::CUDAGeneratorImpl*, at::native::templates::cuda::uniform_kernel<at::CUDAGeneratorImpl*>(at::TensorIteratorBase&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1})::{lambda(curandStatePhilox4_32_10*)#2} const&, at::native::templates::cuda::uniform_kernel<at::CUDAGeneratorImpl*>(at::TensorIteratorBase&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1})::{lambda(int, float)#1})",gpu_usage,GPU 7,0.025379,0.001012,0.000300,-0.000713,-20.152543,0.000000,0.002686,10.500000,3.000000,-7.500000,-9.921567,-15.467021,0.000000,0.005304
"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1})",gpu_sm_util,GPU 7,0.024402,0.001888,0.000500,-0.001388,-16.626265,0.000000,0.006438,0.391500,0.067250,-0.324250,-0.943406,-0.960402,0.037147,0.045593
"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1})",gpu_sm_occupancy,GPU 7,0.024379,0.001888,0.000500,-0.001388,-16.626265,0.000000,0.006438,0.039500,0.006750,-0.032750,-0.942610,-0.944140,0.036970,0.042449
"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1})",gpu_sm_frequency,GPU 7,0.023559,0.001888,0.000500,-0.001388,-16.626265,0.000000,0.006438,118687.500000,115500.000000,-3187.500000,-0.353553,-0.353553,0.350617,0.595883
"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1})",gpu_frequency,GPU 7,0.023559,0.001888,0.000500,-0.001388,-16.626265,0.000000,0.006438,118687.500000,115500.000000,-3187.500000,-0.353553,-0.353553,0.350617,0.595883
"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1})",gpu_link_receive,GPU 7,0.023069,0.001888,0.000500,-0.001388,-16.626265,0.000000,0.006438,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000
"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1})",gpu_link_transmit,GPU 7,0.023069,0.001888,0.000500,-0.001388,-16.626265,0.000000,0.006438,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000
"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1})",gpu_mem_used,GPU 7,0.023069,0.001888,0.000500,-0.001388,-16.626265,0.000000,0.006438,90.518500,90.518500,0.000000,0.000000,0.000000,,1.000000
"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1})",gpu_mem_frequency,GPU 7,0.023069,0.001888,0.000500,-0.001388,-16.626265,0.000000,0.006438,159300.000000,159300.000000,0.000000,0.000000,0.000000,,1.000000
"void at::native::(anonymous namespace)::indexSelectSmallIndex<c10::Half, long, unsigned int, 2, 2, -2>(at::cuda::detail::TensorInfo<c10::Half, unsigned int>, at::cuda::detail::TensorInfo<c10::Half const, unsigned int>, at::cuda::detail::TensorInfo<long const, unsigned int>, int, int, unsigned int, long)",gpu_sm_util,GPU 7,0.022872,0.001314,0.000400,-0.000914,-24.189726,0.000000,0.004229,0.345571,0.067250,-0.278321,-0.809776,-0.826772,0.084590,0.068062
"void at::native::(anonymous namespace)::indexSelectSmallIndex<c10::Half, long, unsigned int, 2, 2, -2>(at::cuda::detail::TensorInfo<c10::Half, unsigned int>, at::cuda::detail::TensorInfo<c10::Half const, unsigned int>, at::cuda::detail::TensorInfo<long const, unsigned int>, int, int, unsigned int, long)",gpu_sm_occupancy,GPU 7,0.022857,0.001314,0.000400,-0.000914,-24.189726,0.000000,0.004229,0.034857,0.006750,-0.028107,-0.808979,-0.810509,0.084397,0.062906
"void at::native::(anonymous namespace)::indexSelectSmallIndex<c10::Half, long, unsigned int, 2, 2, -2>(at::cuda::detail::TensorInfo<c10::Half, unsigned int>, at::cuda::detail::TensorInfo<c10::Half const, unsigned int>, at::cuda::detail::TensorInfo<long const, unsigned int>, int, int, unsigned int, long)",gpu_frequency,GPU 7,0.022116,0.001314,0.000400,-0.000914,-24.189726,0.000000,0.004229,115500.000000,115500.000000,0.000000,0.000000,0.000000,,1.000000
"void at::native::(anonymous namespace)::indexSelectSmallIndex<c10::Half, long, unsigned int, 2, 2, -2>(at::cuda::detail::TensorInfo<c10::Half, unsigned int>, at::cuda::detail::TensorInfo<c10::Half const, unsigned int>, at::cuda::detail::TensorInfo<long const, unsigned int>, int, int, unsigned int, long)",gpu_mem_used,GPU 7,0.022116,0.001314,0.000400,-0.000914,-24.189726,0.000000,0.004229,90.518500,90.518500,0.000000,0.000000,0.000000,,1.000000
"void at::native::(anonymous namespace)::indexSelectSmallIndex<c10::Half, long, unsigned int, 2, 2, -2>(at::cuda::detail::TensorInfo<c10::Half, unsigned int>, at::cuda::detail::TensorInfo<c10::Half const, unsigned int>, at::cuda::detail::TensorInfo<long const, unsigned int>, int, int, unsigned int, long)",gpu_link_receive,GPU 7,0.022116,0.001314,0.000400,-0.000914,-24.189726,0.000000,0.004229,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000
"void at::native::(anonymous namespace)::indexSelectSmallIndex<c10::Half, long, unsigned int, 2, 2, -2>(at::cuda::detail::TensorInfo<c10::Half, unsigned int>, at::cuda::detail::TensorInfo<c10::Half const, unsigned int>, at::cuda::detail::TensorInfo<long const, unsigned int>, int, int, unsigned int, long)",gpu_link_transmit,GPU 7,0.022116,0.001314,0.000400,-0.000914,-24.189726,0.000000,0.004229,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000
"void at::native::(anonymous namespace)::indexSelectSmallIndex<c10::Half, long, unsigned int, 2, 2, -2>(at::cuda::detail::TensorInfo<c10::Half, unsigned int>, at::cuda::detail::TensorInfo<c10::Half const, unsigned int>, at::cuda::detail::TensorInfo<long const, unsigned int>, int, int, unsigned int, long)",gpu_sm_frequency,GPU 7,0.022116,0.001314,0.000400,-0.000914,-24.189726,0.000000,0.004229,115500.000000,115500.000000,0.000000,0.000000,0.000000,,1.000000
"void at::native::(anonymous namespace)::indexSelectSmallIndex<c10::Half, long, unsigned int, 2, 2, -2>(at::cuda::detail::TensorInfo<c10::Half, unsigned int>, at::cuda::detail::TensorInfo<c10::Half const, unsigned int>, at::cuda::detail::TensorInfo<long const, unsigned int>, int, int, unsigned int, long)",gpu_mem_frequency,GPU 7,0.022116,0.001314,0.000400,-0.000914,-24.189726,0.000000,0.004229,159300.000000,159300.000000,0.000000,0.000000,0.000000,,1.000000
"void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctorOnSelf_add<int>, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, at::native::CUDAFunctorOnSelf_add<int>, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast)",process_gpu_usage,GPU 7,0.021215,0.000900,0.000300,-0.000600,0.000000,0.000000,0.001314,10.875000,3.000000,-7.875000,-22.273864,-35.358383,0.000000,0.002686
"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1})",gpu_sm_util,GPU 7,0.019372,0.001325,0.000400,-0.000925,-19.982284,0.000000,0.004056,0.391500,0.067250,-0.324250,-0.943406,-0.960402,0.037147,0.045593
